acos,profit,cvr,ctr,attributed_sales_14d,cost,clicks,impressions,unitsSoldClicks14d,amazonAccountId,campaign_id,campaign_name,ad_group_id,ad_group_name,ad_asin,ad_product_name
10000.0,-107.38000000000001,0.0,0.2701850767775926,0.0,107.38000000000001,18,6662,0,65717e03c2de7ba6d9b357b0,501439390296648,INH SP | Product Targeting | Science Kit Defence,412232888270440,Ad group - 20/10/2023 19:34:03.837,B07XTK9DMX,Smartivity Microscope 100x Zoom STEM DIY Kit for Kids 8-14 Years | Educational Science Toy | Birthday & Christmas Gifts for Boys & Girls 8-10-12 Years | Construction Activity Game Microscope Stem
19.70636718986895,2912.7799999999997,9.090909090909092,1.0550064111928064,3627.66,714.88,65,6161,6,65717e03c2de7ba6d9b357b0,163103569522496,Sok | SP | Generic | STEM | Product Attribute,131633426190727,Telescope,B08P5RY73H,"Smartivity Telescope STEM DIY Kit for Kids 8-14 Years | Measure Height & Distance | Birthday & Christmas Gifts for Boys & Girls 8, 10, 12, 14 Years Old | Educational Science Toy Pirate's 8x Telescope"
63.744840582585006,950.4000000000001,5.47945205479452,3.488203090935517,2621.42,1671.02,72,2064,4,65717e03c2de7ba6d9b357b0,421195491472903,INH | SP | Science Kit | Top,397641927700586,Ad group - 16/8/2023 16:38:22.961,B0BZDJ92Y3,Smartivity Kids First Magic of Science Experiment Kit by IIT Delhi Alumni | for Boys & Girls Age 4-6-8 Years | Christmas Gift & Birthday Gift for Kids 4-8 Years | Kids Safe STEM Educational Fun Toys
33.61850745132373,9068.15,8.786610878661087,0.2509460560874979,13660.66,4592.51,238,94841,21,65717e03c2de7ba6d9b357b0,561800931642461,INH | SP | Generic | Phrase | Science | Magic of Science | Jan 24,424991541731421,Ad group 1,B0BZDJ92Y3,Smartivity Kids First Magic of Science Experiment Kit by IIT Delhi Alumni | for Boys & Girls Age 4-6-8 Years | Christmas Gift & Birthday Gift for Kids 4-8 Years | Kids Safe STEM Educational Fun Toys
10000.0,0.0,10000.0,10000.0,0.0,0.0,0,0,0,65717e03c2de7ba6d9b357b0,344466516140298,INH | SP | Auto | Mech Miracles | May 24,540555019545976,Auto,B0CZDXZRN6,"Smartivity 2in1 Dragon & Unicorn Toys for Kids Age 6 to 12 Years Old | Fun Hand Puppets | Birthday Gifts for Boys & Girls | DIY STEM Educational Science Toy for Kids 6,7,8,9,10,11,12 Years"
10000.0,-197.46,0.0,0.3174060600141612,0.0,197.46,39,12287,0,65717e03c2de7ba6d9b357b0,340141466527617,INH | SP | Generic | Broad Kw | Tail,501564200672065,Ad group - 19/2/2024 18:59:35.278,B09YXTYGDP,Smartivity Glow Magic Science Experiment Kit for Kids Age 6-14 | Birthday Gifts for Boys & Girls | Kids Safe & Non - Toxic Chemistry Kit for Age 6-8-10-12-14 Years Old | Made in India Glow Chemistry
79.84004543088355,127.79999999999995,3.571428571428571,0.6387357763005369,633.93,506.13,27,4227,1,65717e03c2de7ba6d9b357b0,534730789341773,INH | SP | Generic | STEM | TOS,456421726620151,Ad group - 7/8/2023 14:58:27.895,B08J3XJ1GK,Smartivity Hydraulic Plane Launcher STEM DIY Kit for Kids 6-14 | Educational Science Toy | Christmas Gift & Birthday Gifts for Boys & Girls Ages 6-8-10-12 | STEM Learning Toys for 6-14 Year Olds
58.66547235804116,1841.23,2.5,1.3039689144294973,4454.46,2613.23,199,15261,5,65717e03c2de7ba6d9b357b0,446236216879300,INH | SP | Generic | Phrase | Gift | Mechanical Hand | Jan 24,318160735054198,Ad group - 3/1/2024 19:27:23.463,B07XTKJXPT,Smartivity Robotic Mechanical Hand STEM DIY Kit for Kids 8-14 Years | Educational Science Toy | Birthday & Christmas Gifts for Boys & Girls 8-10-12-14 Years | Construction Activity Game
105.82431407287342,-247.22000000000025,1.9047619047619049,5.679043605650105,4244.62,4491.84,314,5529,6,65717e03c2de7ba6d9b357b0,358861608394258,INH | SP | Science Kit | Top 2,499649251158831,Ad group - 15/2/2024 14:11:19.618,B09F9WJ4MH,Smartivity Mega Science Kit | 135 Chemistry Experiment Kit for Boys & Girls Age 6-8-10-12 | Birthday Gift for Kids Age 6-14 | Kids Safe Science Kit | STEM Educational Fun Toys Science Lab
10000.0,0.0,10000.0,0.0,0.0,0.0,0,6,0,65717e03c2de7ba6d9b357b0,361070359600549,INH | SP | Generic | Gift Boys | Telescope | May'24,558437601514824,Ad group - 9/6/2024 18:53:46.807,B08P5RY73H,"Smartivity Telescope STEM DIY Kit for Kids 8-14 Years | Measure Height & Distance | Birthday & Christmas Gifts for Boys & Girls 8, 10, 12, 14 Years Old | Educational Science Toy Pirate's 8x Telescope"
